variant,seed,minute,character,room,action,target,motive,urgency,resolution,margin,outcome
elena_fed_mara,22,53,leo,kitchen,wait,,keep_peace,0.765,clear,0.320,stayed where they were
elena_fed_mara,22,53,mara,bathroom,search_room,,find_out,0.592,clear,0.523,went through the room
elena_fed_mara,22,54,elena,kitchen,wait,,keep_peace,0.900,clear,0.099,stayed where they were
elena_fed_mara,22,56,daniel,kitchen,observe,leo,find_out,0.990,too_close,0.001,watched leo
elena_fed_mara,22,58,leo,kitchen,wait,,keep_peace,0.765,clear,0.320,stayed where they were
elena_fed_mara,22,59,elena,kitchen,wait,,keep_peace,0.879,clear,0.120,stayed where they were
elena_fed_mara,22,60,daniel,kitchen,wait,,keep_peace,0.428,too_close,0.001,stayed where they were
elena_fed_mara,22,60,leo,kitchen,wait,,keep_peace,0.765,clear,0.157,"thought again, and carried on"
elena_fed_mara,22,61,mara,bathroom,go_to,kitchen,get_food,0.732,clear,0.197,went to kitchen
elena_fed_mara,22,64,elena,kitchen,wait,,keep_peace,0.863,clear,0.134,stayed where they were
elena_fed_mara,22,64,leo,kitchen,wait,,keep_peace,0.765,clear,0.226,stayed where they were
elena_fed_mara,22,65,daniel,kitchen,wait,,keep_peace,0.428,too_close,0.001,stayed where they were
elena_fed_mara,22,65,mara,kitchen,go_to,brothers_room,find_out,0.592,too_close,0.014,went to brothers_room
elena_fed_mara,22,69,elena,kitchen,wait,,keep_peace,0.851,clear,0.144,stayed where they were
elena_fed_mara,22,69,leo,kitchen,wait,,keep_peace,0.765,clear,0.273,stayed where they were
elena_fed_mara,22,69,mara,brothers_room,go_to,kitchen,get_food,0.762,clear,0.214,went to kitchen
elena_fed_mara,22,70,daniel,kitchen,observe,elena,find_out,0.990,too_close,0.001,watched elena
elena_fed_mara,22,73,mara,kitchen,wait,,keep_peace,0.300,too_close,0.014,stayed where they were
elena_fed_mara,22,74,daniel,kitchen,wait,,keep_peace,0.428,too_close,0.001,stayed where they were
elena_fed_mara,22,74,elena,kitchen,wait,,keep_peace,0.825,too_close,0.038,"thought again, and carried on"
elena_fed_mara,22,74,leo,kitchen,wait,,keep_peace,0.765,clear,0.296,stayed where they were
elena_fed_mara,22,75,elena,kitchen,search_room,,find_out,0.611,too_close,0.022,went through the room
elena_fed_mara,22,78,mara,kitchen,wait,,keep_peace,0.300,too_close,0.014,stayed where they were
elena_fed_mara,22,79,daniel,kitchen,observe,leo,find_out,0.990,too_close,0.001,watched leo
elena_fed_mara,22,79,leo,kitchen,wait,,keep_peace,0.765,clear,0.320,stayed where they were
elena_fed_mara,22,83,daniel,kitchen,wait,,keep_peace,0.428,too_close,0.001,stayed where they were
elena_fed_mara,22,83,elena,kitchen,wait,,keep_peace,0.825,clear,0.286,stayed where they were
elena_fed_mara,22,83,leo,kitchen,wait,,keep_peace,0.765,clear,0.157,"thought again, and carried on"
elena_fed_mara,22,83,mara,kitchen,go_to,brothers_room,find_out,0.592,too_close,0.014,went to brothers_room
elena_fed_mara,22,85,leo,kitchen,wait,,keep_peace,0.765,clear,0.196,stayed where they were
elena_fed_mara,22,87,mara,brothers_room,go_to,kitchen,get_food,0.831,clear,0.252,
elena_fed_mara,22,88,daniel,kitchen,wait,,keep_peace,0.428,clear,0.457,
elena_fed_mara,22,88,elena,kitchen,wait,,keep_peace,0.825,clear,0.286,
elena_fed_mara,22,90,leo,kitchen,wait,,keep_peace,0.765,clear,0.258,
elena_fed_mara,23,1,daniel,kitchen,check_pantry,,find_out,0.990,clear,0.160,found 2 portions left
elena_fed_mara,23,1,elena,kitchen,comfort,daniel,look_after:daniel,0.877,too_close,0.000,sat with daniel
elena_fed_mara,23,1,leo,kitchen,check_pantry,,guard_supplies,0.850,clear,0.252,found 2 portions left
elena_fed_mara,23,1,mara,kitchen,comfort,daniel,look_after:daniel,0.930,too_close,0.007,
elena_fed_mara,23,4,daniel,kitchen,search_room,,find_out,0.990,clear,0.497,went through the room
elena_fed_mara,23,4,leo,kitchen,wait,,keep_peace,0.942,too_close,0.062,stayed where they were
elena_fed_mara,23,9,daniel,kitchen,search_room,,find_out,0.990,clear,0.637,"thought again, and carried on"
elena_fed_mara,23,9,elena,kitchen,check_pantry,,guard_supplies,0.850,clear,0.193,found 2 portions left
elena_fed_mara,23,9,leo,kitchen,wait,,keep_peace,0.877,clear,0.085,"thought again, and carried on"
elena_fed_mara,23,9,mara,kitchen,check_pantry,,find_out,0.592,clear,0.217,found 2 portions left
elena_fed_mara,23,10,leo,kitchen,wait,,keep_peace,0.864,too_close,0.078,stayed where they were
elena_fed_mara,23,12,daniel,kitchen,go_to,back_room,find_out,0.990,clear,0.204,went to back_room
elena_fed_mara,23,12,elena,kitchen,check_pantry,,find_out,0.789,clear,0.369,"thought again, and carried on"
elena_fed_mara,23,12,mara,kitchen,search_room,,find_out,0.592,clear,0.249,went through the room
elena_fed_mara,23,13,elena,kitchen,wait,,keep_peace,0.969,clear,0.089,stayed where they were
elena_fed_mara,23,15,leo,kitchen,search_room,,find_out,0.705,too_close,0.054,went through the room
elena_fed_mara,23,16,daniel,back_room,search_room,,find_out,0.990,clear,0.630,went through the room
elena_fed_mara,23,18,elena,kitchen,wait,,keep_peace,0.945,clear,0.122,stayed where they were
elena_fed_mara,23,20,elena,kitchen,wait,,keep_peace,0.974,too_close,0.080,"thought again, and carried on"
elena_fed_mara,23,20,mara,kitchen,wait,,keep_peace,0.373,too_close,0.015,
elena_fed_mara,23,23,elena,kitchen,comfort,mara,look_after:mara,0.877,clear,0.231,sat with mara
elena_fed_mara,23,23,leo,kitchen,comfort,elena,look_after:elena,0.676,too_close,0.003,
elena_fed_mara,23,23,mara,kitchen,comfort,elena,look_after:elena,0.922,clear,0.422,
elena_fed_mara,23,24,daniel,back_room,go_to,bathroom,find_out,0.990,too_close,0.003,went to bathroom
elena_fed_mara,23,28,daniel,bathroom,search_room,,find_out,0.990,clear,0.981,went through the room
elena_fed_mara,23,31,elena,kitchen,wait,,keep_peace,0.946,clear,0.136,stayed where they were
elena_fed_mara,23,31,leo,kitchen,wait,,keep_peace,0.863,clear,0.344,stayed where they were
elena_fed_mara,23,31,mara,kitchen,wait,,keep_peace,0.356,too_close,0.002,stayed where they were
elena_fed_mara,23,36,daniel,bathroom,go_to,kitchen,get_food,0.716,too_close,0.019,went to kitchen
elena_fed_mara,23,36,elena,kitchen,wait,,keep_peace,0.920,clear,0.150,stayed where they were
elena_fed_mara,23,36,leo,kitchen,wait,,keep_peace,0.815,clear,0.333,stayed where they were
elena_fed_mara,23,36,mara,kitchen,wait,,keep_peace,0.339,too_close,0.001,stayed where they were
elena_fed_mara,23,40,daniel,kitchen,go_to,brothers_room,find_out,0.990,clear,0.162,went to brothers_room
elena_fed_mara,23,41,elena,kitchen,wait,,keep_peace,0.896,clear,0.158,stayed where they were
elena_fed_mara,23,41,leo,kitchen,wait,,keep_peace,0.790,clear,0.333,stayed where they were
elena_fed_mara,23,41,mara,kitchen,comfort,elena,look_after:elena,0.418,too_close,0.014,sat with elena
elena_fed_mara,23,44,daniel,brothers_room,search_room,,find_out,0.990,clear,0.981,went through the room
elena_fed_mara,23,46,elena,kitchen,wait,,keep_peace,0.876,clear,0.163,stayed where they were
elena_fed_mara,23,46,leo,kitchen,wait,,keep_peace,0.765,clear,0.320,stayed where they were
elena_fed_mara,23,49,elena,kitchen,wait,,keep_peace,0.848,clear,0.156,"thought again, and carried on"
elena_fed_mara,23,49,leo,kitchen,wait,,keep_peace,0.765,clear,0.320,"thought again, and carried on"
elena_fed_mara,23,49,mara,kitchen,wait,,keep_peace,0.300,too_close,0.003,stayed where they were
elena_fed_mara,23,51,elena,kitchen,wait,,keep_peace,0.845,clear,0.159,stayed where they were
elena_fed_mara,23,51,leo,kitchen,wait,,keep_peace,0.765,clear,0.320,stayed where they were
elena_fed_mara,23,52,daniel,brothers_room,go_to,kitchen,get_food,0.789,clear,0.222,went to kitchen
elena_fed_mara,23,54,mara,kitchen,comfort,elena,look_after:elena,0.418,too_close,0.003,sat with elena
elena_fed_mara,23,56,daniel,kitchen,observe,leo,find_out,0.990,too_close,0.001,watched leo
elena_fed_mara,23,56,elena,kitchen,wait,,keep_peace,0.825,clear,0.159,stayed where they were
elena_fed_mara,23,56,leo,kitchen,wait,,keep_peace,0.765,clear,0.320,stayed where they were
elena_fed_mara,23,60,daniel,kitchen,observe,mara,find_out,0.990,too_close,0.001,watched mara
elena_fed_mara,23,60,leo,kitchen,wait,,keep_peace,0.765,clear,0.157,"thought again, and carried on"
elena_fed_mara,23,61,elena,kitchen,wait,,keep_peace,0.825,clear,0.167,
elena_fed_mara,23,62,elena,kitchen,wait,,keep_peace,0.825,clear,0.168,"thought again, and carried on"
elena_fed_mara,23,62,leo,kitchen,wait,,keep_peace,0.765,clear,0.196,
elena_fed_mara,23,62,mara,kitchen,wait,,keep_peace,0.300,too_close,0.014,
elena_fed_mara,23,64,daniel,kitchen,wait,,keep_peace,0.605,clear,0.090,stayed where they were
elena_fed_mara,23,64,elena,kitchen,comfort,mara,look_after:mara,0.877,clear,0.233,mara had gone before it could help
elena_fed_mara,23,64,leo,kitchen,comfort,mara,look_after:mara,0.676,too_close,0.000,mara had gone before it could help
elena_fed_mara,23,64,mara,kitchen,go_to,back_room,find_out,0.592,clear,0.165,went to back_room
elena_fed_mara,23,68,mara,back_room,search_room,,find_out,0.592,clear,0.711,went through the room
elena_fed_mara,23,69,daniel,kitchen,wait,,keep_peace,0.541,too_close,0.057,stayed where they were
elena_fed_mara,23,72,elena,kitchen,wait,,keep_peace,0.922,clear,0.229,stayed where they were
elena_fed_mara,23,72,leo,kitchen,wait,,keep_peace,0.835,clear,0.310,stayed where they were
elena_fed_mara,23,74,daniel,kitchen,observe,elena,find_out,0.990,too_close,0.037,watched elena
elena_fed_mara,23,76,mara,back_room,go_to,kitchen,get_food,0.789,clear,0.156,went to kitchen
elena_fed_mara,23,77,elena,kitchen,wait,,keep_peace,0.897,clear,0.222,stayed where they were
elena_fed_mara,23,77,leo,kitchen,wait,,keep_peace,0.800,clear,0.338,stayed where they were
elena_fed_mara,23,78,daniel,kitchen,wait,,keep_peace,0.478,too_close,0.026,stayed where they were
elena_fed_mara,23,78,elena,kitchen,wait,,keep_peace,0.893,too_close,0.037,"thought again, and carried on"
elena_fed_mara,23,80,mara,kitchen,comfort,elena,look_after:elena,0.418,too_close,0.014,
elena_fed_mara,23,82,leo,kitchen,wait,,keep_peace,0.783,clear,0.207,stayed where they were
elena_fed_mara,23,83,daniel,kitchen,observe,mara,find_out,0.990,too_close,0.079,watched mara
elena_fed_mara,23,83,elena,kitchen,comfort,mara,look_after:mara,0.590,too_close,0.016,
elena_fed_mara,23,87,daniel,kitchen,wait,,keep_peace,0.616,clear,0.095,
elena_fed_mara,23,87,elena,kitchen,comfort,mara,look_after:mara,0.877,clear,0.233,"thought again, and carried on"
elena_fed_mara,23,87,leo,kitchen,wait,,keep_peace,0.935,too_close,0.000,
elena_fed_mara,23,87,mara,kitchen,comfort,daniel,look_after:daniel,0.433,too_close,0.014,
elena_fed_mara,24,1,daniel,kitchen,check_pantry,,find_out,0.990,clear,0.160,found 2 portions left
elena_fed_mara,24,1,elena,kitchen,check_pantry,,guard_supplies,0.850,too_close,0.000,found 2 portions left
elena_fed_mara,24,1,leo,kitchen,check_pantry,,guard_supplies,0.850,clear,0.252,found 2 portions left
elena_fed_mara,24,1,mara,kitchen,comfort,elena,look_after:elena,0.922,too_close,0.007,sat with elena
elena_fed_mara,24,4,daniel,kitchen,search_room,,find_out,0.990,clear,0.497,went through the room
elena_fed_mara,24,4,elena,kitchen,comfort,mara,look_after:mara,0.802,too_close,0.000,
elena_fed_mara,24,4,leo,kitchen,wait,,keep_peace,0.942,too_close,0.062,stayed where they were
elena_fed_mara,24,9,elena,kitchen,wait,,keep_peace,0.908,clear,0.293,stayed where they were
elena_fed_mara,24,9,leo,kitchen,wait,,keep_peace,0.877,clear,0.085,stayed where they were
elena_fed_mara,24,9,mara,kitchen,check_pantry,,find_out,0.592,clear,0.217,found 2 portions left
